property_id,area,community,building_name,property_type,size_sqft,bedrooms,completion_date,developer_name,current_owner,rental_status,estimated_value_aed,service_charge_per_sqft
ffcfab66-d315-4f2c-92e6-9894cfee895f,Motor City,Community_8,Building_207,Plot,17268,,2023-02-22,Developer_61,Owner_9491,Vacant,759406,16
6f457999-2277-43ca-b34e-41b177e15ae2,Business Bay,Community_70,Building_74,Office,3764,,2018-05-27,Developer_31,Owner_3956,Vacant,6360345,15
50051be2-a817-499f-b072-4af3632de45d,Arabian Ranches,Community_51,Building_348,Apartment,7655,6.0,2021-09-07,Developer_11,Owner_6489,Under Renovation,8004152,8
b920542a-b372-4c4a-b597-cc165c5da436,City Walk,Community_73,Building_77,Office,3387,,2019-12-05,Developer_93,Owner_3854,Vacant,2827739,15
bb94c500-845b-42cb-bc30-c25a851e1954,Jumeirah Beach Residence,Community_97,Building_305,Office,2292,,2019-07-16,Developer_85,Owner_9753,Under Renovation,5004975,12
8a71b5ab-fd0e-4e13-9828-8049cbec84f8,International City,Community_78,Building_278,Retail,10463,,2017-01-02,Developer_79,Owner_1264,Vacant,2628593,6
047d0663-31c8-40fc-af21-a2ed779527d1,Jumeirah Lake Towers,Community_5,Building_488,Building,8530,,2018-05-13,Developer_79,Owner_8096,Under Renovation,4707244,21
b6349acb-c874-4859-8ad1-4b62851d52b3,DIFC,Community_17,Building_153,Plot,12066,,2016-04-20,Developer_88,Owner_9391,Under Renovation,1607585,25
7ed807e2-4579-4d43-8137-0af3fd90a053,Downtown Dubai,Community_45,Building_232,Townhouse,5628,5.0,2020-02-06,Developer_68,Owner_1586,Under Renovation,7905556,7
d1344993-b8c3-481f-81cf-da4120e8dc16,Palm Jumeirah,Community_31,Building_459,Villa,4956,4.0,2020-10-08,Developer_59,Owner_8825,Vacant,9547450,10
3ec3dd43-350d-4268-b617-796f3145762d,Business Bay,Community_58,Building_141,Retail,13466,,2017-01-15,Developer_19,Owner_2040,Under Renovation,8241107,20
48b3ebef-70e0-46b1-ba41-feaf1f94ff47,Studio City,Community_50,Building_278,Office,5912,,2016-03-06,Developer_89,Owner_8151,Under Renovation,8842069,9
c580f030-f818-4cf8-ab0e-f95003bf28a2,Dubai Investment Park,Community_67,Building_296,Townhouse,2106,4.0,2017-05-19,Developer_14,Owner_9718,Occupied,9297750,5
a06e3a2e-0fb3-49cc-b3dd-ea9176f3fc6c,Jumeirah Beach Residence,Community_24,Building_350,Plot,8781,,2021-08-27,Developer_16,Owner_5412,Vacant,6545791,17
7d439624-e347-47c6-801a-e0f4c906afb1,Jumeirah Beach Residence,Community_80,Building_170,Plot,15963,,2019-05-29,Developer_14,Owner_1501,Under Renovation,2594224,10
08b8ab98-27f0-448c-a34b-b094f443eec9,City Walk,Community_23,Building_399,Retail,12227,,2016-03-25,Developer_57,Owner_5396,Occupied,3562782,21
ac5c70f1-4ee9-4605-848c-71622ae44746,Jumeirah Beach Residence,Community_76,Building_202,Office,7426,,2024-03-20,Developer_55,Owner_5819,Vacant,4637677,25
346c7bf7-0991-4889-9fcf-c51ae65760b5,Dubai Investment Park,Community_69,Building_379,Plot,19876,,2016-04-17,Developer_44,Owner_7412,Vacant,3764306,22
d45ba573-0d6d-47eb-a042-456350cc46de,Jumeirah Village Circle,Community_52,Building_85,Townhouse,2635,1.0,2018-02-11,Developer_97,Owner_6371,Vacant,9442931,15
bd6a1ec9-b6aa-4ac7-936a-5e1d054430d3,Motor City,Community_44,Building_200,Villa,1873,5.0,2023-11-12,Developer_61,Owner_4631,Under Renovation,4229079,15
170a9fec-bf25-4329-9427-79cd71cd744c,Sports City,Community_88,Building_190,Retail,4349,,2023-04-14,Developer_74,Owner_2740,Under Renovation,7063570,16
fc59ae46-edd7-42e3-8b09-1bccd24af5e4,Palm Jumeirah,Community_83,Building_251,Apartment,4751,3.0,2021-06-16,Developer_81,Owner_6314,Vacant,5876114,20
8eaa5d0e-1ce2-44af-b1a4-5529085a0cda,DIFC,Community_34,Building_115,Building,1249,,2023-08-12,Developer_49,Owner_2965,Under Renovation,9095138,23
faec67e3-0cf4-47e1-94ee-6f941728a117,Downtown Dubai,Community_15,Building_468,Building,16768,,2019-01-27,Developer_71,Owner_3700,Vacant,3841145,21
d466a1e2-8002-4b85-97a5-4257c36ba5b9,Jumeirah Lake Towers,Community_31,Building_138,Retail,2235,,2024-10-28,Developer_56,Owner_4443,Occupied,5660344,7
49a7f40e-0f24-4edf-879c-0f295a82dc04,Jumeirah Lake Towers,Community_59,Building_56,Townhouse,3176,3.0,2023-07-10,Developer_23,Owner_4548,Under Renovation,3411009,16
ff1f83c7-d4eb-496b-8f92-2ef0a42702eb,Emirates Living,Community_54,Building_244,Building,18187,,2024-09-12,Developer_40,Owner_7983,Occupied,5823750,6
59c4e5d5-1765-4013-8cd3-d63672fb86c7,Business Bay,Community_35,Building_488,Retail,5904,,2017-12-21,Developer_92,Owner_2787,Occupied,1961916,6
495abede-4739-474f-9a10-566c632b6a37,Palm Jumeirah,Community_59,Building_197,Villa,5543,5.0,2024-06-03,Developer_99,Owner_9580,Occupied,9920165,6
100387a2-8647-4cf4-9ef8-22c3c531c8b3,Dubai Investment Park,Community_62,Building_4,Building,9902,,2021-09-28,Developer_26,Owner_4850,Under Renovation,9337953,22
84a606d0-703d-4722-aa30-89468345815e,Palm Jumeirah,Community_21,Building_456,Office,5484,,2022-01-29,Developer_81,Owner_8014,Occupied,1479271,15
9a8092f1-2be5-4519-85d8-6be8b72b50e4,Sports City,Community_97,Building_231,Office,18659,,2020-10-30,Developer_45,Owner_5893,Vacant,2818931,20
62fdf26e-1526-48ba-88de-c9aa4f330319,Jumeirah Lake Towers,Community_44,Building_380,Retail,10162,,2019-09-20,Developer_90,Owner_6562,Under Renovation,7579391,16
0cc57438-f97c-4d31-b851-a031890325a2,Jumeirah Lake Towers,Community_92,Building_431,Building,10438,,2023-10-18,Developer_74,Owner_3111,Occupied,2490747,7
0673a150-fc95-47ad-ac40-0ae03e68e4f5,International City,Community_4,Building_70,Townhouse,7471,1.0,2015-11-23,Developer_15,Owner_1702,Vacant,5647942,16
9a014785-53f2-4ad8-af2f-2a0cf8ae3cc5,Dubai Hills Estate,Community_83,Building_450,Retail,8605,,2024-12-22,Developer_40,Owner_3148,Under Renovation,2441686,15
3ca5b817-2ba2-4b60-8683-11745ea7d8b2,Jumeirah Lake Towers,Community_27,Building_3,Apartment,3154,3.0,2020-05-26,Developer_14,Owner_9548,Vacant,7641772,22
380849e9-2f1a-49ae-8590-519c19ae45a9,Arabian Ranches,Community_13,Building_146,Plot,10937,,2022-08-08,Developer_76,Owner_9598,Under Renovation,6926807,17
6abb31a2-2b4e-43d0-b642-245b84a57d42,Motor City,Community_64,Building_494,Villa,7466,6.0,2023-04-20,Developer_64,Owner_8356,Under Renovation,7899823,14
0f2d3e8a-3521-45f0-af66-71fc6d8e2b4d,International City,Community_96,Building_4,Villa,1562,3.0,2016-04-20,Developer_75,Owner_3747,Occupied,5330383,11
c19bae3e-43ca-4b5b-ad9c-d0b567e57349,Downtown Dubai,Community_28,Building_413,Retail,6664,,2017-11-08,Developer_79,Owner_2734,Under Renovation,2743546,11
552918cc-1a96-48c9-945a-0a30f1338121,Downtown Dubai,Community_26,Building_311,Villa,1673,6.0,2025-09-16,Developer_90,Owner_5994,Under Renovation,2053638,6
768e948c-5a01-477d-8ba7-f0d052604e7c,Jumeirah Beach Residence,Community_2,Building_454,Plot,3944,,2019-12-18,Developer_41,Owner_7805,Occupied,8713082,10
ecbbedd7-2aab-41a0-a7a4-06c9ebb9b6aa,Emirates Living,Community_71,Building_238,Plot,12305,,2025-07-08,Developer_78,Owner_3704,Occupied,7278420,21
b697f61e-001f-4c47-b971-c7d1b8567587,Downtown Dubai,Community_59,Building_91,Plot,6920,,2021-11-12,Developer_71,Owner_8606,Occupied,4867791,16
c34282b0-1531-43d0-a64c-89f58d1b6ed2,Studio City,Community_35,Building_248,Plot,5445,,2021-07-16,Developer_29,Owner_1535,Occupied,2889843,24
fe9c2c15-e97d-4320-9fb9-ab559b1fa4d3,Downtown Dubai,Community_100,Building_438,Retail,15862,,2021-07-02,Developer_94,Owner_4950,Under Renovation,2215469,17
8ea829f9-2ae1-430b-ab76-b4f3196e60cc,Dubai Marina,Community_24,Building_368,Retail,15402,,2024-06-07,Developer_92,Owner_8680,Vacant,1562365,19
115cf29a-1132-472b-970c-718285e4d181,Emirates Living,Community_57,Building_404,Villa,6375,6.0,2023-05-10,Developer_82,Owner_4049,Vacant,5966396,10
e2c7d1ae-3ab7-4fa3-9338-e91b85a6f332,Arabian Ranches,Community_74,Building_490,Villa,5143,5.0,2023-05-23,Developer_62,Owner_3804,Vacant,7665549,15
622df158-4496-40f0-bc48-f16886ff9854,Downtown Dubai,Community_39,Building_121,Plot,19125,,2019-08-13,Developer_28,Owner_4874,Vacant,5954315,25
0b86817f-3842-480d-bb53-8f557067aa5a,Palm Jumeirah,Community_32,Building_405,Plot,19926,,2016-03-12,Developer_79,Owner_4329,Occupied,9827194,14
ed384f2a-506d-4e71-a2a0-197daf33bb31,City Walk,Community_16,Building_251,Office,16172,,2017-07-10,Developer_73,Owner_4585,Vacant,7094818,14
2ad279f1-2172-4627-b6ca-b4abed21992f,Dubai Hills Estate,Community_74,Building_171,Apartment,2638,3.0,2019-04-25,Developer_73,Owner_2908,Vacant,7996508,24
61702323-d5d7-4ec5-b746-c07925ea94c8,Discovery Gardens,Community_24,Building_293,Apartment,1928,4.0,2025-01-02,Developer_30,Owner_1908,Occupied,4635405,24
b4d7b823-3cdd-45ff-b1a3-461223f4852d,Discovery Gardens,Community_68,Building_467,Building,17308,,2017-09-23,Developer_24,Owner_4510,Occupied,5984082,9
99bd98f4-f235-4088-bba1-c043aef9bc34,Studio City,Community_32,Building_67,Retail,5890,,2025-06-22,Developer_96,Owner_2614,Vacant,6612061,17
adaae77b-3af8-4c89-be84-e03100f11d59,Dubai Marina,Community_25,Building_89,Retail,2233,,2015-11-19,Developer_15,Owner_5346,Under Renovation,8703143,24
f33776aa-f298-494e-bdc2-2612c77262fd,Discovery Gardens,Community_65,Building_260,Retail,19642,,2020-11-15,Developer_54,Owner_4450,Under Renovation,6744360,21
90fca4aa-8c6d-4ed7-821a-32399524f585,Palm Jumeirah,Community_31,Building_327,Villa,4882,4.0,2025-02-08,Developer_15,Owner_4309,Vacant,5166250,14
ea8978c1-81e6-4cac-81d5-772f69ca30a7,Dubai Hills Estate,Community_83,Building_42,Office,19765,,2016-03-14,Developer_83,Owner_6254,Vacant,8221122,7
bfe9856f-6a91-4aab-95d3-47f27139f035,Palm Jumeirah,Community_21,Building_489,Building,7882,,2016-01-05,Developer_83,Owner_2533,Vacant,3003418,25
deab27d7-dd50-4c58-843a-02a11e1d608c,Arabian Ranches,Community_94,Building_483,Building,12411,,2018-05-06,Developer_13,Owner_2515,Occupied,3835973,20
cd0036df-e829-4b24-88d5-dc9d15c5a281,City Walk,Community_95,Building_262,Plot,7319,,2025-02-25,Developer_88,Owner_4216,Vacant,7472349,20
b5899a2b-c6eb-4489-8ae2-c61974c2fcb7,Downtown Dubai,Community_88,Building_304,Villa,4594,1.0,2018-12-18,Developer_24,Owner_3378,Occupied,1312293,25
7b588f66-2f6d-497f-bd8a-ccab464122bc,Dubai Investment Park,Community_20,Building_60,Plot,7791,,2024-01-10,Developer_25,Owner_8542,Occupied,8327457,9
2bc57605-b312-4ad1-9f9c-469d971fcbc9,Dubai Marina,Community_78,Building_395,Apartment,6611,6.0,2024-10-15,Developer_24,Owner_2846,Occupied,7256122,8
9d603099-8ea4-4a36-b487-fa04cb75ac75,Dubai Investment Park,Community_6,Building_62,Villa,5558,6.0,2025-06-07,Developer_67,Owner_3228,Under Renovation,6253560,21
d2983e77-ab93-4e62-ba3c-22db62200d20,Discovery Gardens,Community_26,Building_474,Villa,5603,6.0,2017-08-10,Developer_37,Owner_1606,Occupied,3728684,18
dfff24f8-1e0c-4abb-b212-1715a39893bb,Jumeirah Beach Residence,Community_27,Building_275,Townhouse,609,6.0,2023-10-14,Developer_68,Owner_5939,Under Renovation,2238615,9
a46fb850-87e2-4670-bf9d-12d1a2e21889,DIFC,Community_13,Building_47,Villa,2830,1.0,2016-12-06,Developer_81,Owner_7468,Under Renovation,9304957,9
5dc555fa-f849-460b-8d9f-4b00dca88aaa,Jumeirah Lake Towers,Community_2,Building_296,Building,11703,,2024-04-12,Developer_29,Owner_5697,Occupied,2661029,5
0ed45d56-be11-4050-972c-7922953832eb,Emirates Living,Community_47,Building_496,Plot,12467,,2017-09-12,Developer_58,Owner_2081,Under Renovation,520737,11
e6adcbd3-048e-4fbb-8bc6-45403a675d1f,Palm Jumeirah,Community_100,Building_356,Villa,5279,4.0,2016-07-21,Developer_12,Owner_2592,Vacant,8112398,8
5074894a-feb5-4923-8b23-fd47c16d7ce3,Dubai Investment Park,Community_25,Building_218,Townhouse,3441,5.0,2022-02-16,Developer_79,Owner_7007,Occupied,5649685,9
139dec6d-91ed-4d4c-bbd7-3850db932980,Emirates Living,Community_4,Building_133,Building,3455,,2015-10-31,Developer_29,Owner_1420,Vacant,8584142,6
f0e47e87-4f01-4a88-bbe5-ac6f3a2dcac6,International City,Community_47,Building_315,Apartment,1826,4.0,2023-03-15,Developer_81,Owner_9107,Occupied,1511816,10
35713a7a-9894-4b0b-b1b3-4eecb888a295,Dubai Marina,Community_93,Building_370,Office,3797,,2020-12-14,Developer_64,Owner_1366,Occupied,4328581,9
39e65907-b56d-49b5-a4ae-6353bcb6f84c,Dubai Investment Park,Community_37,Building_272,Building,4507,,2021-12-13,Developer_50,Owner_5277,Vacant,627128,12
99aa53f2-3c23-4466-82a9-36c87b39cdb1,DIFC,Community_32,Building_31,Apartment,1521,1.0,2018-11-18,Developer_56,Owner_7644,Occupied,9969535,25
5798e173-14a3-4a62-ad2a-d4d61571b1aa,Discovery Gardens,Community_55,Building_458,Townhouse,6945,3.0,2018-10-21,Developer_18,Owner_7076,Occupied,6339010,16
ed534854-00f0-4f10-9f89-85e39bb73eab,DIFC,Community_23,Building_485,Office,9064,,2022-12-21,Developer_71,Owner_2743,Vacant,4712751,19
062ef9e8-0946-4576-82a9-0816ba3ee3f0,International City,Community_15,Building_23,Apartment,5046,1.0,2017-03-01,Developer_25,Owner_9424,Vacant,1149788,11
79154263-0ff5-4c48-9259-9a298c6b5d61,Business Bay,Community_95,Building_406,Building,14519,,2019-07-31,Developer_39,Owner_2644,Occupied,7188041,13
5217b2cb-4973-40a9-a64d-71b1ee2f8a34,Downtown Dubai,Community_21,Building_217,Office,17917,,2025-04-24,Developer_79,Owner_1215,Under Renovation,2134576,16
62f4489a-23a0-4ec5-8ac0-110d4e3d6a02,Discovery Gardens,Community_19,Building_304,Apartment,749,6.0,2024-07-29,Developer_53,Owner_1996,Occupied,1916584,11
01fb3052-05ac-449e-9c34-38a6d0613d04,Sports City,Community_53,Building_232,Apartment,1332,2.0,2025-03-09,Developer_69,Owner_4755,Occupied,1837271,6
4f70db3c-a37d-4210-a68f-54ca718e31c9,DIFC,Community_68,Building_489,Townhouse,2757,4.0,2022-06-04,Developer_35,Owner_7563,Vacant,2416056,11
ab729e22-8979-4d91-8deb-18f10b082a7c,Business Bay,Community_73,Building_223,Apartment,1988,3.0,2019-10-30,Developer_77,Owner_6821,Occupied,7645557,18
396b410c-1add-4052-8e45-eeda5dd1c8a8,City Walk,Community_4,Building_105,Office,4948,,2019-07-01,Developer_10,Owner_6468,Vacant,3861577,24
a2f4185c-c48a-4f51-bbcd-d52605007d42,Jumeirah Beach Residence,Community_57,Building_473,Villa,2582,4.0,2015-10-25,Developer_60,Owner_8156,Vacant,1824282,16
b4f2f5ad-ffbb-4b0e-bbd1-a20a7c5b3b44,Downtown Dubai,Community_31,Building_426,Retail,5529,,2017-12-11,Developer_70,Owner_1310,Vacant,1466046,13
46fbcad8-f4e3-488a-8503-728878d44cac,Jumeirah Beach Residence,Community_55,Building_52,Office,11177,,2022-01-31,Developer_90,Owner_1408,Vacant,2454202,6
3cd9e08b-9753-4ec3-81ef-e4d40e05463b,Discovery Gardens,Community_63,Building_342,Retail,16314,,2024-05-24,Developer_42,Owner_1611,Vacant,4907277,23
090f409b-8d32-4e0c-b242-a79b4a0394e5,Dubai Hills Estate,Community_99,Building_483,Retail,19089,,2025-01-10,Developer_82,Owner_5416,Under Renovation,550782,15
c6f2d6fe-19ff-4497-a28b-3d90e829d5ab,Dubai Hills Estate,Community_91,Building_34,Plot,11376,,2016-12-28,Developer_32,Owner_1692,Occupied,8919411,6
cbbfa86e-a319-46da-acdb-98a6b73b4fe1,DIFC,Community_77,Building_421,Plot,17282,,2021-05-12,Developer_87,Owner_9670,Occupied,4252739,25
b57f4e13-f864-4e10-96cd-92843b7d31bd,Downtown Dubai,Community_60,Building_303,Villa,4096,6.0,2024-06-10,Developer_63,Owner_7262,Under Renovation,9837225,14
d0cd029b-ec38-42e2-8593-9c297de3fc9b,Jumeirah Village Circle,Community_49,Building_490,Office,4262,,2024-02-15,Developer_37,Owner_8945,Occupied,1323831,20
b886f16d-01da-4dfa-9e2c-21db6b81241c,Motor City,Community_35,Building_128,Retail,8644,,2016-06-21,Developer_32,Owner_6280,Occupied,3570487,11
3a6c157e-92cd-4fb6-ae92-4d2f085580c9,Sports City,Community_76,Building_305,Plot,10473,,2019-04-03,Developer_82,Owner_2866,Under Renovation,7983778,5
1dbcdc6f-9585-4790-b47f-1b7032a33e35,Downtown Dubai,Community_34,Building_85,Plot,15116,,2016-04-12,Developer_94,Owner_3286,Vacant,4096066,19
e43f9cbe-ee3a-4856-b2a1-15808cbe4014,Dubai Marina,Community_59,Building_420,Retail,18712,,2016-04-27,Developer_31,Owner_2731,Vacant,7391105,6
ce133244-7a27-4904-8c1f-ce9d1df389b1,Arabian Ranches,Community_86,Building_338,Plot,1898,,2018-09-19,Developer_94,Owner_5251,Vacant,9656126,7
b24960e4-c84f-4000-9a03-00aa8c92f02a,Dubai Hills Estate,Community_88,Building_360,Townhouse,6651,5.0,2019-05-19,Developer_75,Owner_9265,Under Renovation,8025927,9
4e7ac6af-68a7-42d4-b3a5-3d363e66f9aa,Jumeirah Village Circle,Community_57,Building_493,Apartment,683,6.0,2016-05-30,Developer_78,Owner_9251,Under Renovation,5361477,21
5737325e-6096-4a70-9094-3847f6ade012,Business Bay,Community_10,Building_497,Building,18911,,2021-04-25,Developer_43,Owner_5982,Under Renovation,2819293,10
750bd103-aa43-4b42-aae4-531723d68703,Jumeirah Village Circle,Community_46,Building_268,Office,17814,,2017-07-09,Developer_39,Owner_8214,Under Renovation,6771311,19
0361c5db-0454-4f5e-9395-6b37c78c4642,Business Bay,Community_23,Building_32,Retail,1841,,2022-11-18,Developer_79,Owner_1767,Occupied,8457561,15
d55b07d1-5ef1-4127-889c-cedbd37a9e40,Motor City,Community_12,Building_425,Plot,6892,,2016-05-06,Developer_34,Owner_7230,Under Renovation,1928211,14
6cbc1787-7163-494a-85bc-2d0e559d0c3d,Jumeirah Beach Residence,Community_98,Building_332,Apartment,5972,1.0,2024-01-08,Developer_75,Owner_9186,Under Renovation,5036829,10
4a07e35c-c801-43c7-9e51-4a78f91cb56b,International City,Community_65,Building_78,Retail,16183,,2017-08-24,Developer_60,Owner_8817,Under Renovation,1339286,13
2de8095c-38ba-4330-950d-3218e6c97d5c,Dubai Marina,Community_46,Building_118,Retail,4863,,2022-11-21,Developer_21,Owner_7938,Vacant,6449369,18
9e423a00-f21b-47b0-986d-397388b814ad,Dubai Marina,Community_71,Building_329,Office,9130,,2023-10-21,Developer_72,Owner_5654,Under Renovation,9781346,22
e897a074-1c33-4e38-89b6-4d59cfb8823f,Dubai Hills Estate,Community_93,Building_194,Townhouse,3400,1.0,2017-01-20,Developer_68,Owner_7523,Vacant,5413205,25
25819c8a-5920-4a6d-bcfc-fe03f3185d98,Dubai Marina,Community_54,Building_360,Retail,10274,,2016-06-04,Developer_88,Owner_7165,Occupied,9673755,12
c733652d-3f02-4127-96f7-049813e2a866,City Walk,Community_55,Building_14,Retail,9704,,2020-09-16,Developer_75,Owner_6118,Vacant,1586491,19
8408669a-7680-48e5-8bee-7f088b2f2831,Business Bay,Community_72,Building_174,Villa,1337,4.0,2024-03-11,Developer_30,Owner_6825,Under Renovation,4579515,25
e62e5448-2352-4160-b7ea-69284ab245f4,International City,Community_70,Building_280,Townhouse,1524,1.0,2020-02-26,Developer_83,Owner_4637,Occupied,9469470,17
76e65acf-f7ce-4e51-95cf-ae3cc6c7d23a,Studio City,Community_65,Building_117,Plot,2346,,2015-12-02,Developer_65,Owner_3252,Occupied,7130163,20
c62f4bc1-2434-4798-a232-80eab91fd300,Dubai Investment Park,Community_68,Building_228,Building,19866,,2025-01-09,Developer_64,Owner_1361,Under Renovation,1563842,7
cf169a30-c7e3-4c9b-8ab8-43b8fe701625,DIFC,Community_28,Building_425,Apartment,1425,5.0,2017-04-21,Developer_41,Owner_6861,Under Renovation,3238798,11
e42c122d-ccd5-4ca2-86f8-57a475169798,International City,Community_30,Building_110,Apartment,4392,6.0,2021-03-21,Developer_10,Owner_6598,Vacant,4671241,6
44ec454b-0a5f-446f-b77b-bb7dcf785b93,City Walk,Community_72,Building_262,Townhouse,1273,4.0,2022-01-23,Developer_99,Owner_1359,Vacant,6545102,13
3262f08a-a865-4c70-b89a-3a23832bd7bc,DIFC,Community_19,Building_135,Office,5081,,2018-11-17,Developer_22,Owner_8027,Occupied,1029586,11
09ca4aaf-9ad0-4351-ae91-57c0872eba0a,DIFC,Community_4,Building_404,Townhouse,5146,4.0,2021-04-13,Developer_18,Owner_8701,Under Renovation,8624192,7
1cc09fef-5b9e-4acd-a54b-24b456f6cfe3,Sports City,Community_90,Building_133,Villa,5370,5.0,2019-05-13,Developer_79,Owner_1685,Under Renovation,9577175,5
716c91f1-328b-4626-b9b1-39bd8a52dd82,Jumeirah Beach Residence,Community_71,Building_75,Office,4175,,2022-09-29,Developer_20,Owner_8255,Occupied,7440725,21
cffe0ae9-1eaf-49b6-97e4-54f563cc125c,Jumeirah Village Circle,Community_29,Building_430,Building,11697,,2018-10-23,Developer_33,Owner_7463,Under Renovation,6817154,13
5952f906-4834-4075-a94f-deaf0c391378,Studio City,Community_79,Building_340,Office,18642,,2018-11-13,Developer_41,Owner_7485,Under Renovation,9719954,19
fbfac0ae-4e39-48ce-8da8-48d2f7dac0cb,DIFC,Community_49,Building_291,Retail,11235,,2018-01-25,Developer_21,Owner_6362,Occupied,4882525,15
3c7e6c72-145e-4dc9-9842-358da56056e1,Dubai Marina,Community_16,Building_315,Apartment,1604,6.0,2019-01-27,Developer_96,Owner_3958,Vacant,8515427,16
f530dd2f-4a0f-4eb2-bdc0-ee65ed96d097,Dubai Hills Estate,Community_49,Building_456,Plot,2457,,2021-11-07,Developer_24,Owner_2153,Occupied,1818795,18
e0677736-d7d4-4258-b6d4-54edd7ab137c,Dubai Marina,Community_77,Building_276,Villa,6666,5.0,2016-09-25,Developer_60,Owner_4393,Occupied,5774555,12
1f570fa3-3a34-4120-a2a6-8c1b572da5cb,International City,Community_83,Building_65,Plot,4277,,2020-01-07,Developer_84,Owner_5258,Occupied,6747640,24
749449fd-8073-486e-be8e-3c8f3424189c,Dubai Marina,Community_63,Building_4,Office,2610,,2025-07-06,Developer_86,Owner_5933,Vacant,5511578,21
9b66d88c-1bfe-457f-bd0e-ab631ce0b612,City Walk,Community_7,Building_151,Villa,3582,4.0,2018-02-19,Developer_45,Owner_8125,Occupied,8846722,18
